typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,512,OMN,Oman,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10758.767,TRUE,-1,N/A,0,FALSE,10758.767,TRUE,0,FALSE,7045.514,,7045.514,6,FALSE,TRUE
C,A,20230101,2023,52,2023,516,NAM,Namibia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2820205,FALSE,8,kg,2820205,FALSE,2820205,FALSE,0,FALSE,2909365.249,2564998.383,2909365.249,0,FALSE,TRUE
C,A,20230101,2023,52,2023,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15960588333,FALSE,-1,N/A,0,FALSE,15960588333,FALSE,0,FALSE,18465048715,,18465048715,0,FALSE,TRUE
C,A,20230101,2023,52,2023,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,626,FALSE,7,l,626,FALSE,626,FALSE,6346,FALSE,17374.982,15312.263,17374.982,0,FALSE,TRUE
C,A,20230101,2023,52,2023,562,NER,Niger,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300,FALSE,8,kg,300,FALSE,300,FALSE,0,FALSE,752.016,,752.016,0,FALSE,TRUE
C,A,20230101,2023,52,2023,579,NOR,Norway,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75433016,FALSE,8,kg,75433016,FALSE,75433016,FALSE,0,FALSE,43009046.55,,43009046.55,0,FALSE,TRUE
C,A,20230101,2023,52,2023,586,PAK,Pakistan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5599676561,TRUE,-1,N/A,0,FALSE,5599676561,TRUE,0,FALSE,3667018668,,3667018668,6,FALSE,TRUE
C,A,20230101,2023,52,2023,604,PER,Peru,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,12,m,31.79,FALSE,,FALSE,0,FALSE,7213.52,,7213.52,0,FALSE,TRUE
C,A,20230101,2023,52,2023,608,PHL,Philippines,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,567717100,FALSE,8,kg,567717100,FALSE,567717100,FALSE,567717100,FALSE,439614806,360349508,439614806,0,FALSE,TRUE
C,A,20230101,2023,52,2023,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3393698423,FALSE,18,TJ,186404,FALSE,3393698423,FALSE,0,FALSE,1623392942,,1623392942,0,FALSE,TRUE
C,A,20230101,2023,52,2023,626,TLS,Timor-Leste,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216040,FALSE,8,kg,216040,FALSE,216040,FALSE,0,FALSE,205231.14,,205231.14,0,FALSE,TRUE
C,A,20230101,2023,52,2023,670,VCT,Saint Vincent and the Grenadines,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81,FALSE,8,kg,81,FALSE,81,FALSE,0,FALSE,45.111,,45.111,0,FALSE,TRUE
C,A,20230101,2023,52,2023,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140671.736,TRUE,-1,N/A,0,FALSE,140671.736,TRUE,0,FALSE,96257.864,,96257.864,6,FALSE,TRUE
C,A,20230101,2023,52,2023,688,SRB,Serbia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,290831,FALSE,18,TJ,16,FALSE,290831,FALSE,0,FALSE,224326,200019,224326,0,FALSE,TRUE
C,A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22140895700,FALSE,8,kg,22140895700,FALSE,22140895700,FALSE,0,FALSE,13261131852,,13261131852,0,FALSE,TRUE
C,A,20230101,2023,52,2023,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5054725990,FALSE,21,1000 KG,5054725.99,FALSE,5054725990,FALSE,0,FALSE,2962884382,,2962884382,0,FALSE,TRUE
C,A,20230101,2023,52,2023,703,SVK,Slovakia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1745601,FALSE,18,TJ,26677,FALSE,1745601,FALSE,0,FALSE,1443859.076,1443859.076,1443859.076,0,FALSE,TRUE
C,A,20230101,2023,52,2023,704,VNM,Viet Nam,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61869300,FALSE,21,1000 KG,61869.3,FALSE,61869300,FALSE,0,FALSE,30767234.8,,30767234.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,705,SVN,Slovenia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246492.08,FALSE,18,TJ,49.437,FALSE,246492.08,FALSE,0,FALSE,263628.327,,263628.327,0,FALSE,TRUE
C,A,20230101,2023,52,2023,710,ZAF,South Africa,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2966344000,FALSE,8,kg,2966344000,FALSE,2966344000,FALSE,0,FALSE,,409703847.2,409703847.2,0,FALSE,TRUE
C,A,20230101,2023,52,2023,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,18,TJ,5906065.888,FALSE,,FALSE,0,FALSE,10761397752,,10761397752,0,FALSE,TRUE
C,A,20230101,2023,52,2023,748,SWZ,Eswatini,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4814862.5,FALSE,8,kg,4814862.5,FALSE,4814862.5,FALSE,0,FALSE,3961460.24,,3961460.24,0,FALSE,TRUE
C,A,20230101,2023,52,2023,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,367726000,FALSE,18,TJ,19089,FALSE,367726000,FALSE,0,FALSE,233025476.6,,233025476.6,0,FALSE,TRUE
C,A,20230101,2023,52,2023,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3114535,FALSE,7,l,7587333,FALSE,3114535,FALSE,0,FALSE,3642353.186,,3642353.186,0,FALSE,TRUE
C,A,20230101,2023,52,2023,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11319503664,TRUE,8,kg,11319503432,FALSE,11319503664,TRUE,0,FALSE,8396171042,,8396171042,6,FALSE,TRUE
C,A,20230101,2023,52,2023,768,TGO,Togo,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000000,FALSE,8,kg,24000000,FALSE,24000000,FALSE,0,FALSE,47849115.03,,47849115.03,0,FALSE,TRUE
C,A,20230101,2023,52,2023,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,313,FALSE,12,m,47,FALSE,313,FALSE,0,FALSE,35993.74,,35993.74,0,FALSE,TRUE
C,A,20230101,2023,52,2023,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,3022.9,FALSE,,FALSE,0,FALSE,86506.9,,86506.9,0,FALSE,TRUE
C,A,20230101,2023,52,2023,788,TUN,Tunisia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,193,FALSE,,FALSE,0,FALSE,24991.908,,24991.908,0,FALSE,TRUE
C,A,20230101,2023,52,2023,800,UGA,Uganda,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52097,FALSE,8,kg,52097,FALSE,52097,FALSE,0,FALSE,31356.8,,31356.8,0,FALSE,TRUE
C,A,20230101,2023,52,2023,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,705580,FALSE,18,TJ,39,FALSE,705580,FALSE,0,FALSE,549184.075,,549184.075,0,FALSE,TRUE
C,A,20230101,2023,52,2023,818,EGY,Egypt,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3524932536,TRUE,-1,N/A,0,FALSE,3524932536,TRUE,0,FALSE,2412016000,,2412016000,6,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14821149424,TRUE,-1,N/A,0,FALSE,14821149424,TRUE,0,FALSE,12250348389,,12250348389,6,FALSE,TRUE
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1533725546,TRUE,12,m,4544188,FALSE,1533725546,TRUE,0,FALSE,1004379476,966431520,1004379476,6,FALSE,TRUE
C,A,20230101,2023,52,2023,860,UZB,Uzbekistan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3886.312,TRUE,12,m,0.1,FALSE,3886.312,TRUE,0,FALSE,2545,,2545,6,FALSE,TRUE
C,A,20230101,2023,52,2023,882,WSM,Samoa,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,547124,FALSE,8,kg,547124,FALSE,547124,FALSE,0,FALSE,688849.682,,688849.682,0,FALSE,TRUE
C,A,20230101,2023,52,2023,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,757.19,FALSE,8,kg,757.19,FALSE,757.19,FALSE,0,FALSE,1089.596,,1089.596,0,FALSE,TRUE
C,A,20240101,2024,52,2024,28,ATG,Antigua and Barbuda,M,Import,0,W00,World,0,W00,World,H3,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1327706,FALSE,12,m,1203836.8,FALSE,1327706,FALSE,0,FALSE,619191.636,,619191.636,0,FALSE,TRUE
C,A,20240101,2024,52,2024,32,ARG,Argentina,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1139647970,FALSE,8,kg,1139647970,FALSE,1139647970,FALSE,0,FALSE,675501161.8,610529858.8,675501161.8,0,FALSE,TRUE
C,A,20240101,2024,52,2024,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,8,kg,1750.22,FALSE,,FALSE,0,FALSE,18515.222,16912.129,18515.222,0,FALSE,TRUE
C,A,20240101,2024,52,2024,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3063660,FALSE,8,kg,3063660,FALSE,3063660,FALSE,0,FALSE,2212059.864,,2212059.864,0,FALSE,TRUE
C,A,20240101,2024,52,2024,52,BRB,Barbados,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18707265,FALSE,8,kg,18707265,FALSE,18707265,FALSE,0,FALSE,11148062.5,,11148062.5,0,FALSE,TRUE
C,A,20240101,2024,52,2024,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5847511180,FALSE,18,TJ,321187.78,FALSE,5847511180,FALSE,0,FALSE,2855924851,,2855924851,0,FALSE,TRUE
C,A,20240101,2024,52,2024,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,143894.5,FALSE,8,kg,143894.5,FALSE,143894.5,FALSE,0,FALSE,134026.764,,134026.764,0,FALSE,TRUE
C,A,20240101,2024,52,2024,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3258494850,FALSE,8,kg,3258494850,FALSE,3258494850,FALSE,0,FALSE,2213190106,2090457658,2213190106,0,FALSE,TRUE
C,A,20240101,2024,52,2024,100,BGR,Bulgaria,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,223360,FALSE,18,TJ,12,FALSE,223360,FALSE,0,FALSE,179762.422,,179762.422,0,FALSE,TRUE
C,A,20240101,2024,52,2024,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,684796084.7,TRUE,7,l,684796041,FALSE,684796084.7,TRUE,0,FALSE,,232056176.8,232056176.8,6,FALSE,TRUE
C,A,20240101,2024,52,2024,136,CYM,Cayman Isds,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,726.524,TRUE,-1,N/A,0,FALSE,726.524,TRUE,0,FALSE,383.393,,383.393,6,FALSE,TRUE
C,A,20240101,2024,52,2024,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2024765200,FALSE,8,kg,2024765200,FALSE,2024765200,FALSE,0,FALSE,732978695.9,638687832.8,732978695.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,156,CHN,China,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76572092210,FALSE,8,kg,76572092210,FALSE,76572092210,FALSE,0,FALSE,44057222716,,44057222716,0,FALSE,TRUE
C,A,20240101,2024,52,2024,191,HRV,Croatia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1720001300,FALSE,18,TJ,94584.52,FALSE,1720001300,FALSE,0,FALSE,974224425,,974224425,0,FALSE,TRUE
C,A,20240101,2024,52,2024,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20759202.3,TRUE,-1,N/A,0,FALSE,20759202.3,TRUE,0,FALSE,15079259,14963134,15079259,6,FALSE,TRUE
C,A,20240101,2024,52,2024,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1876810,FALSE,18,TJ,97,FALSE,1876810,FALSE,0,FALSE,718141.896,,718141.896,0,FALSE,TRUE
C,A,20240101,2024,52,2024,214,DOM,Dominican Rep.,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1842142290,FALSE,12,m,4186840.1,FALSE,1842142290,FALSE,0,FALSE,790127278.7,772009348.3,790127278.7,0,FALSE,TRUE
C,A,20240101,2024,52,2024,218,ECU,Ecuador,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92170.87,FALSE,12,m,66501.703,FALSE,92170.87,FALSE,0,FALSE,48478.42,,48478.42,0,FALSE,TRUE
C,A,20240101,2024,52,2024,222,SLV,El Salvador,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,350078530,FALSE,8,kg,350078530,FALSE,350078530,FALSE,0,FALSE,181482442.9,,181482442.9,0,FALSE,TRUE
C,A,20240101,2024,52,2024,233,EST,Estonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26676574,FALSE,18,TJ,1495.746,FALSE,26676574,FALSE,0,FALSE,15129478.73,,15129478.73,0,FALSE,TRUE
C,A,20240101,2024,52,2024,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1626861763,TRUE,-1,N/A,0,FALSE,1626861763,TRUE,0,FALSE,896140324.1,,896140324.1,6,FALSE,TRUE
C,A,20240101,2024,52,2024,251,FRA,France,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20684213075,TRUE,18,TJ,0,FALSE,20684213075,TRUE,0,FALSE,10915238820,,10915238820,6,FALSE,TRUE
C,A,20240101,2024,52,2024,268,GEO,Georgia,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,17,1000 m,213311,FALSE,,FALSE,0,FALSE,86446.895,,86446.895,0,FALSE,TRUE
C,A,20240101,2024,52,2024,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4783690000,FALSE,18,TJ,262496,FALSE,4783690000,FALSE,0,FALSE,2939222001,,2939222001,0,FALSE,TRUE
C,A,20240101,2024,52,2024,300,GRC,Greece,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1609303880,FALSE,18,TJ,88039,FALSE,1609303880,FALSE,0,FALSE,1249173690,,1249173690,0,FALSE,TRUE
C,A,20240101,2024,52,2024,308,GRD,Grenada,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,74.13,FALSE,8,kg,74.13,FALSE,74.13,FALSE,0,FALSE,340.833,,340.833,0,FALSE,TRUE
C,A,20240101,2024,52,2024,328,GUY,Guyana,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,896027.92,FALSE,8,kg,896027.92,FALSE,896027.92,FALSE,0,FALSE,674549.731,,674549.731,0,FALSE,TRUE
C,A,20240101,2024,52,2024,344,HKG,"China, Hong Kong SAR",M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,698219000,FALSE,21,1000 KG,698219,FALSE,698219000,FALSE,0,FALSE,344726879.2,,344726879.2,0,FALSE,TRUE
C,A,20240101,2024,52,2024,348,HUN,Hungary,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,18,TJ,45448.2,FALSE,,FALSE,0,FALSE,266701,,266701,0,FALSE,TRUE
C,A,20240101,2024,52,2024,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199,FALSE,8,kg,199,FALSE,199,FALSE,0,FALSE,858.42,667.877,858.42,0,FALSE,TRUE
C,A,20240101,2024,52,2024,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,559184085,FALSE,-1,N/A,0,FALSE,559184085,FALSE,0,FALSE,306480599.2,,306480599.2,0,FALSE,TRUE
C,A,20240101,2024,52,2024,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10719045520,FALSE,18,TJ,589151,FALSE,10719045520,FALSE,0,FALSE,5462422273,,5462422273,0,FALSE,TRUE
C,A,20240101,2024,52,2024,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,271111,"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65890704000,FALSE,21,1000 KG,65890704,FALSE,65890704000,FALSE,0,FALSE,41180083628,,41180083628,0,FALSE,TRUE
