TerminalID,ProjectID,ComboID,Wiki,TerminalName,UnitName,FacilityType,Status,Country,OtherLanguageName,OtherEnglishNames,Owner,Parent,ParentHQCountry,Capacity,CapacityUnits,CapacityInMtpa,CapacityInBcm/y,ProposalYear,ProposalMonth,ConstructionYear,ConstructionMonth,StartYear1,StartMonth1,StartYear2,StartYear3,DelayedStartYear,DelayedStartMonth,Delayed,DelayType,StartYearEarliest,ShelvedYear,CancelledYear,ShelvedCancelledStatusType,StopYear,Location,Region,SubRegion,Prefecture/District,State/Province,Latitude,Longitude,Accuracy,PowerPlantsSupplied,Cost,CostUnits,CostUSD,FIDStatus,FIDYear,Floating,FloatingVesselName,TempFacility,ImportExportOnly,LH2,NH3,E-methane,CCS,LastUpdated
T0473,0,T047300,https://www.gem.wiki/Hatsukaichi_LNG_Terminal,Hatsukaichi LNG Terminal,,Import,Operating,Japan,,,Hiroshima Gas [100.00%],Hiroshima Gas [100.00%],Japan,0.9,mtpa,0.9,1.22,,,,,1996,,,,,,,,1996,,,,,Hiroshima,Asia,Eastern Asia,Hiroshima,Chugoku,34.3405327,132.339621,exact,,,,--,,,,,,,,,,,2024/8/26
T0474,0,T047400,https://www.gem.wiki/Toscana_LNG_Terminal,Toscana FSRU,,Import,Operating,Italy,,Livorno LNG Terminal,OLT Offshore LNG Toscana [100.00%],Snam [49.07%]; Mitsubishi UFJ Financial Group [48.24%]; Golar LNG [2.69%],Italy; Japan; Bermuda,5,bcm/y,3.68,5,2002,,2009,,2014,,,,,,,,2014,,,,,offshore,Europe,Southern Europe,Livorno,Toscana,43.644444,9.988889,approximate,,550000000,EUR,599500000,FID,,yes,,,,,,,,2024/7/26
T0474,1,T047401,https://www.gem.wiki/Toscana_LNG_Terminal,Toscana FSRU,Expansion (Efficiency),Import,Operating,Italy,,Livorno LNG Terminal,OLT Offshore LNG Toscana [100.00%],Snam [49.07%]; Mitsubishi UFJ Financial Group [48.24%]; Golar LNG [2.69%],Italy; Japan; Bermuda,0,bcm/y,0,0,2022,10,,,2024,,,,,,,,2024,,,,,offshore,Europe,Southern Europe,Livorno,Toscana,43.644444,9.988889,approximate,,,,--,,,yes,,,,,,,,2024/7/26
T0475,0,T047500,https://www.gem.wiki/Hibiki_LNG_terminal,Hibiki LNG Terminal,,Import,Operating,Japan,,,Saibu Gas [90.00%]; Kyushu Electric Power [10.00%],Saibu Gas [90.00%]; Kyushu Electric Power [10.00%],Japan; Japan,2.4,mtpa,2.4,3.26,,,,,2014,,,,,,,,2014,,,,,Kitakyushu,Asia,Eastern Asia,Fukuoka,Kyushu,33.9305,130.778885,exact,,,,--,,,,,,,,,,,2024/8/26
T0475,1,T047501,https://www.gem.wiki/Hibiki_LNG_terminal,Hibiki LNG Terminal,Expansion,Import,Proposed,Japan,,,Saibu Gas [90.00%]; Kyushu Electric Power [10.00%],Saibu Gas [90.00%]; Kyushu Electric Power [10.00%],Japan; Japan,,,--,--,,2024,2024,https://lngprime.com/asia/japans-saibu-gas-plans-to-add-new-lng-tank-at-hibiki-terminal/108385/?utm_source=substack&utm_medium=email,2029,,,,,,,,2029,,,,,Kitakyushu,Asia,Eastern Asia,Fukuoka,Kyushu,33.9305,130.778885,exact,,,,--,Pre-FID,,,,,,,,,,2024/8/27
T0476,0,T047600,https://www.gem.wiki/Panigaglia_LNG_Terminal,Panigaglia LNG Terminal,,Import,Operating,Italy,,,GNL Italia Spa [100.00%],Snam [100.00%],Italy,2.5,mtpa,2.5,3.4,,,,,1971,,,,,,,,1971,,,,,Porto Venere,Europe,Southern Europe,La Spezia,Liguria,44.07428,9.83087,exact,,,,--,,,,,,,,,,,2024/7/26
T0476,1,T047601,https://www.gem.wiki/Panigaglia_LNG_Terminal,Panigaglia LNG Terminal,Expansion,Import,Cancelled,Italy,,,Snam [100.00%],Snam [100.00%],Italy,3.5,mtpa,3.5,4.76,2007,10,,,2022,,,,,,,,2022,2013,2015,Confirmed,,Porto Venere,Europe,Southern Europe,La Spezia,Liguria,44.07428,9.83087,exact,,,,--,,,,,,,,,,,2024/7/31
T0477,0,T047700,https://www.gem.wiki/Higashi_Niigata_LNG_Terminal,Higashi Niigata LNG Terminal,,Import,Operating,Japan,,,Nihonkai LNG [58.10%]; Tohoku Electric Power [41.90%],Nihonkai LNG [58.10%]; Tohoku Electric Power [41.90%],Japan; Japan,8.9,mtpa,8.9,12.1,,,,,1984,,,,,,,,1984,,,,,Higashi,Asia,Eastern Asia,Niigata,Chūbu,37.99625,139.2373,exact,,,,--,,,,,,,,,,,2024/8/26
T0478,0,T047800,https://www.gem.wiki/Porto_Empedocle_LNG_Terminal,Porto Empedocle LNG Terminal,,Import,Proposed,Italy,,Sicilia LNG Terminal,Nuove Energie [100.00%],Enel [100.00%],Italy,8,bcm/y,5.88,8,2022,3,,,2026,,,,,,yes,Presumed,2026,,,,,Agrigento,Europe,Southern Europe,Agrigento,Sicily,37.28297,13.53774,exact,,1000000000,EUR,1090000000,Pre-FID,,,,,,,,,,2024/7/31
T0479,0,T047900,https://www.gem.wiki/Higashi_Ohgishima_LNG_Terminal,Higashi Ohgishima LNG Terminal,,Import,Operating,Japan,,,JERA [100.00%],Chubu Electric Power [50.00%]; Tokyo Electric Power Company [50.00%],Japan; Japan,13.2,mtpa,13.2,17.95,,,,,1984,,,,,,,,1984,,,,,Higashi-Ohgishima,Asia,Eastern Asia,Kawasaki,Kanagawa,35.4954,139.745,exact,,,,--,,,,,,,,,,,2024/8/26
T0479,1,T047901,https://www.gem.wiki/Higashi_Ohgishima_LNG_Terminal,Higashi Ohgishima LNG Terminal,Expansion,Import,Cancelled,Japan,,,Tokyo Electric Power Company [100.00%],Tokyo Electric Power Company [100.00%],Japan,6,mtpa,6,8.16,,,,,2023,,,,,,,,2023,2015,2017,,,Higashi-Ohgishima,Asia,Eastern Asia,Kawasaki,Kanagawa,35.4954,139.745,exact,,,,--,,,,,,,,,,,2024/9/4
T0480,0,T048000,https://www.gem.wiki/Priolo_Augusta_LNG_Terminal,Priolo Augusta LNG Terminal,,Import,Cancelled,Italy,,,Shell [100.00%],Shell [100.00%],United Kingdom,8,bcm/y,5.88,8,2005,,,,,,,,,,,,--,2014,2016,,,Augusta,Europe,Southern Europe,Syracuse,Sicily,37.25,15.216667,approximate,,,,--,,,,,,,,,,,2024/7/31
T0481,0,T048100,https://www.gem.wiki/Himeji_Joint_LNG_Terminal,Himeji Joint LNG Terminal,,Import,Operating,Japan,,,Kansai Electric Power [100.00%],Kansai Electric Power [100.00%],Japan,8.1,mtpa,8.1,11.02,,,,,1979,,,,,,,,1979,,,,,Himeji,Asia,Eastern Asia,Hyōgo,Kansai,34.816667,134.683333,exact,,,,--,,,,,,,,,,,2024/8/26
T0482,0,T048200,https://www.gem.wiki/Trieste_Monfalcone_LNG_Terminal,Trieste Monfalcone LNG Terminal,,Import,Cancelled,Italy,,,E.ON [100.00%],E.ON [100.00%],Germany,6,mtpa,6,8.16,2004,,,,,,,,,,,,--,2009,2011,,,Monfalcone,Europe,Southern Europe,Gorizia,Friuli-Venezia Giulia,45.8,13.533333,approximate,,,,--,,,,,,,,,,,2024/7/31
T0483,0,T048300,https://www.gem.wiki/Himeji_LNG_Terminal,Himeji LNG Terminal,,Import,Operating,Japan,,,Osaka Gas [100.00%],Osaka Gas [100.00%],Japan,5.5,mtpa,5.5,7.48,,,,,1979,,,,,,,,1979,,,,,Himeji,Asia,Eastern Asia,Hyōgo,Kansai,34.816667,134.683333,exact,,,,--,,,,,,,,,,,2024/8/26
T0484,0,T048400,https://www.gem.wiki/Zaule_LNG_Terminal,Zaule LNG Terminal,,Import,Cancelled,Italy,,,Naturgy [100.00%],Naturgy [100.00%],Spain,5.4,mtpa,5.4,7.34,2004,,,,,,,,,,,,--,,2018,,,Trieste,Europe,Southern Europe,Trieste,Friuli-Venezia Giulia,45.61239,13.79281,exact,,,,--,,,,,,,,,,,2024/7/31
T0485,0,T048500,https://www.gem.wiki/Hitachi_LNG_Terminal,Hitachi LNG Terminal,,Import,Operating,Japan,,,Tokyo Gas [100.00%],Tokyo Gas [100.00%],Japan,3.2,mtpa,3.2,4.35,,,,,2016,,,,,,,,2016,,,,,Hitachi Port,Asia,Eastern Asia,Ibaraki,Kanto,36.4842787,140.618882,exact,,,,--,,,,,,,,,,,2024/8/26
T0485,1,T048501,https://www.gem.wiki/Hitachi_LNG_Terminal,Hitachi LNG Terminal,Expansion,Import,Operating,Japan,,,Tokyo Gas [100.00%],Tokyo Gas [100.00%],Japan,3.2,mtpa,3.2,4.35,,,,,2021,,,,,,,,2021,,,,,Hitachi Port,Asia,Eastern Asia,Ibaraki,Kanto,36.4842787,140.618882,exact,,,,--,,,,,,,,,,,2024/8/26
T0486,0,T048600,https://www.gem.wiki/Riga_FSRU,Riga FSRU,,Import,Cancelled,Latvia,,,Latvenergo [100.00%],Latvenergo [100.00%],Latvia,3.6,mtpa,3.6,4.9,,,,,,,,,,,,,--,2013,2015,Presumed,,Riga,Europe,Northern Europe,,,56.948889,24.106389,approximate,,,,--,,,yes,,,,,,,,2024/7/24
T0486,1,T048601,https://www.gem.wiki/Riga_FSRU,Riga FSRU,Revived Project,Import,Shelved,Latvia,,,Latvenergo [100.00%],Latvenergo [100.00%],Latvia,,,--,--,2022,4,,,,,,,,,,,--,2024,,Presumed,,Riga,Europe,Northern Europe,,,56.948889,24.106389,approximate,,,,--,,,yes,,,,,,,,2024/7/24
T0487,0,T048700,https://www.gem.wiki/Ishikari_LNG_Terminal,Ishikari LNG Terminal,,Import,Operating,Japan,,,Hokkaido Gas [100.00%],Hokkaido Gas [100.00%],Japan,4.6,mtpa,4.6,6.26,,,,,2012,,,,,,,,2012,,,,,"Ishikari Bay New Port, Otaru",Asia,Eastern Asia,Hokkaido,Hokkaido,43.20997,141.293247,exact,,,,--,,,,,,,,,,,2024/8/26
T0488,0,T048800,https://www.gem.wiki/Klaipeda_FSRU,Klaipeda FSRU,,Import,Operating,Lithuania,,Independence,KN Energies [100.00%],"Lithuanian Ministry of Energy [72.47%]; other [17.10%]; UAB koncernas ""Achemos grupė"" [10.43%]",Lithuania; unknown; Lithuania,2.9,mtpa,2.9,3.94,2011,,2012,,2014,,,,,,,,2014,,,,,Klaipeda Port,Europe,Northern Europe,Klaipeda,,55.66451,21.13762,exact,,350000000,LTL,114800000,FID,,yes,Independence,,,,,,,2024/7/24
T0488,1,T048801,https://www.gem.wiki/Klaipeda_FSRU,Klaipeda FSRU,Expansion,Import,Proposed,Lithuania,,Independence,KN Energies [100.00%],"Lithuanian Ministry of Energy [72.47%]; other [17.10%]; UAB koncernas ""Achemos grupė"" [10.43%]",Lithuania; unknown; Lithuania,2.5,bcm/y,1.84,2.5,,,,,2026,,,,,,,,2026,,,,,Klaipeda Port,Europe,Northern Europe,Klaipeda,,55.66451,21.13762,exact,,,,--,Pre-FID,,yes,Independence,,,,,,,2024/7/24
T0489,0,T048900,https://www.gem.wiki/Joetsu_LNG_Terminal,Joetsu LNG Terminal,,Import,Operating,Japan,,,JERA [100.00%],Chubu Electric Power [50.00%]; Tokyo Electric Power Company [50.00%],Japan; Japan,3.2,mtpa,3.2,4.35,,,,,2012,,,,,,,,2012,,,,,"Naoetsu in Joetsu city, Niigata Prefecture",Asia,Eastern Asia,Niigata Prefecture,Chūbu,37.20902,138.276978,exact,,,,--,,,,,,,,,,,2024/8/26
T0490,0,T049000,https://www.gem.wiki/Delimara_FSRU,Delimara FSRU,,Import,Operating,Malta,,Armada LNG Mediterrana,Armada LNG Mediterrana [100.00%],GEM Holdings [33.34%]; SOCAR [33.33%]; Siemens [33.33%],Canada; Azerbaijan; United States,0.5,mtpa,0.5,0.68,2013,,2014,,2017,,,,,,,,2017,,,,,Marsaxlokk,Europe,Southern Europe,,South Eastern Region,35.8277,14.5542,exact,,,,--,FID,,yes,Armada LNG Mediterrana,,,,,,,2024/7/31
T0491,0,T049100,https://www.gem.wiki/Kagoshima_LNG_Terminal,Kagoshima LNG Terminal,,Import,Operating,Japan,,,Nippon Gas [100.00%],Nippon Gas [100.00%],Japan,0.2,mtpa,0.2,0.27,,,,,1996,,,,,,,,1996,,,,,Kagoshima,Asia,Eastern Asia,Kagoshima,Kyushu,31.485155,130.529533,exact,,,,--,,,,,,,,,,,2024/8/26
T0492,0,T049200,https://www.gem.wiki/Gate_LNG_Terminal,Gate LNG Terminal,,Import,Operating,Netherlands,,Gate terminal,Gasunie [50.00%]; Vopak [50.00%],Gasunie [50.00%]; Vopak [50.00%],Netherlands; Netherlands,16,bcm/y,11.76,16,2005,,2007,,2011,,,,,,,,2011,,,,,"Maasvlakte, Port of Rotterdam",Europe,Western Europe,Rotterdam,South Holland,51.971111,4.068889,exact,,,,--,FID,,,,,,,,,,2024/9/10
T0492,1,T049201,https://www.gem.wiki/Gate_LNG_Terminal,Gate LNG Terminal,Expansion,Import,Construction,Netherlands,,Gate terminal,Gasunie [50.00%]; Vopak [50.00%],Gasunie [50.00%]; Vopak [50.00%],Netherlands; Netherlands,4,bcm/y,2.94,4,2019,3,2023,8,2026,,,,,,,,2026,,,,,"Maasvlakte, Port of Rotterdam",Europe,Western Europe,Rotterdam,South Holland,51.971111,4.068889,exact,,350000000,EUR,381500000,FID,2023,,,,,,,,,2024/9/10
T0493,0,T049300,https://www.gem.wiki/Kawagoe_LNG_Terminal,Kawagoe LNG Terminal,,Import,Operating,Japan,,,JERA [100.00%],Chubu Electric Power [50.00%]; Tokyo Electric Power Company [50.00%],Japan; Japan,8.7,mtpa,8.7,11.83,,,,,1997,,,,,,,,1997,,,,,Kawagoe,Asia,Eastern Asia,Mie,Kansai,35.01,136.697007,exact,,,,--,,,,,,,,,,,2024/8/26
T0494,1,T049401,https://www.gem.wiki/Hammerfest_LNG_Snohvit_Terminal,Hammerfest LNG Snohvit Terminal,,Export,Operating,Norway,,Snohvit Melkoa LNG Terminal,Equinor [36.70%]; Petoro [30.00%]; TotalEnergies [18.40%]; Neptune Energy [12.00%]; Wintershall DEA [2.81%],Equinor [36.70%]; Government of Norway [30.00%]; TotalEnergies [18.40%]; BASF [unknown %]; Eni [unknown %]; LetterOne [unknown %]; Vår Energi [unknown %],Norway; Norway; France; Germany; Italy; Luxembourg; Norway,4.2,mtpa,4.2,5.71,,,,,2007,,,,,,,,2007,,,,,Melkoa Island,Europe,Northern Europe,Hammerfest,Finnmark,70.6854,23.59,exact,,5900000000,USD,5900000000,,,,,,,,,,,2024/7/26
T0495,0,T049500,https://www.gem.wiki/Kushiro_LNG_Terminal,Kushiro LNG Terminal,,Import,Operating,Japan,,,JXTG Holdings [100.00%],Mitsubishi [100.00%],Japan,0.5,mtpa,0.5,0.68,,,,,2015,,,,,,,,2015,,,,,Kushiro City,Asia,Eastern Asia,Hokkaido,Hokkaido,42.997851,144.345032,exact,,,,--,,,,,,,,,,,2023/8/29
T0496,1,T049601,https://www.gem.wiki/Risavika_LNG_Terminal,Risavika LNG Terminal,,Export,Operating,Norway,,Stavanger LNG Terminal; Nordic Gasum LNG Terminal,North Sea Midstream Partners [100.00%],North Sea Midstream Partners [100.00%],United Kingdom,0.33,mtpa,0.33,0.45,2007,,2007,,2010,,,,,,,,2010,,,,,Port of Risavika,Europe,Northern Europe,Sola,Rogaland,58.9237,5.5761,exact,,,,--,FID,,,,,,,,,,2024/7/26
T0497,0,T049700,https://www.gem.wiki/Mizushima_LNG_Terminal,Mizushima LNG Terminal,,Import,Operating,Japan,,"Chugoku Electric Power 50%, JXTG Nippon Oil & Energy Corporation 50%",JXTG Holdings [100.00%],Mitsubishi [100.00%],Japan,4.3,mtpa,4.3,5.85,,,,,2006,,,,,,,,2006,,,,,Kurashiki,Asia,Eastern Asia,Okayama,Chugoku,34.49945,133.73324,exact,,,,--,,,,,,,,,,,2024/8/26
T0498,0,T049800,https://www.gem.wiki/%c5%9awinouj%c5%9bcie_Polskie_LNG_Terminal,Świnoujście Polskie LNG Terminal,,Import,Operating,Poland,,Świnoujście LNG Terminal,PKN Orlen [100.00%],PKN Orlen [100.00%],Poland,3.7,mtpa,3.7,5.03,2006,,2011,,2015,,,,,,,,2015,,,,,Świnoujście,Europe,Eastern Europe,Świnoujście,Województwo,53.909167,14.294722,exact,,,,--,FID,,,,,,,,,,2024/7/23
T0498,1,T049801,https://www.gem.wiki/%c5%9awinouj%c5%9bcie_Polskie_LNG_Terminal,Świnoujście Polskie LNG Terminal,Expansion,Import,Operating,Poland,,Świnoujście LNG Terminal,PKN Orlen [100.00%],PKN Orlen [100.00%],Poland,1.2,bcm/y,0.88,1.2,2017,4,2021,2,2022,1,,,,,,,2022,,,,,Świnoujście,Europe,Eastern Europe,Świnoujście,Województwo,53.909167,14.294722,exact,,427000000,EUR,465430000,FID,,,,,,,,,,2024/7/23
T0498,2,T049802,https://www.gem.wiki/%c5%9awinouj%c5%9bcie_Polskie_LNG_Terminal,Świnoujście Polskie LNG Terminal,Expansion 2,Import,Construction,Poland,,Świnoujście LNG Terminal,Polskie LNG SA [100.00%],PGNiG [100.00%],Poland,2.1,bcm/y,1.54,2.1,2020,6,2021,2,2023,,,,2024,,yes,Presumed,2024,,,,,Świnoujście,Europe,Eastern Europe,Świnoujście,Województwo,53.909167,14.294722,exact,,,,--,FID,,,,,,,,,,2024/7/23
T0499,0,T049900,https://www.gem.wiki/Nagasaki_LNG_Terminal,Nagasaki LNG Terminal,,Import,Operating,Japan,,,Saibu Gas [100.00%],Saibu Gas [100.00%],Japan,0.2,mtpa,0.2,0.27,,,,,2003,,,,,,,,2003,,,,,Nagasaki,Asia,Eastern Asia,Nagasaki,Kyushu,32.75898,129.806367,exact,,,,--,,,,,,,,,,,2023/8/29
T0500,0,T050000,https://www.gem.wiki/Sines_LNG_Terminal,Sines LNG Terminal,,Import,Operating,Portugal,,,REN Atlantico [100.00%],REN Atlantico [100.00%],Portugal,5.6,mtpa,5.6,7.62,,,,,2004,,,,,,,,2004,,,,,Sines,Europe,Southern Europe,Setúbal,Alentejo,37.9419,-8.8435,exact,,,,--,,,,,,,,,,,2024/7/31
T0501,0,T050100,https://www.gem.wiki/Nakagusuku_LNG_Terminal,Nakagusuku LNG Terminal,,Import,Operating,Japan,,,Okinawa Electric Power [100.00%],Okinawa Electric Power [100.00%],Japan,9,mtpa,9,12.24,,,,,2013,,,,,,,,2013,,,,,Nakagusuku,Asia,Eastern Asia,"Nakagami District, Okinawa Prefecture",Kyushu,26.275375,127.811727,exact,,,,--,,,,,,,,,,,2023/8/29
T0502,0,T050200,https://www.gem.wiki/Constanta_LNG_Terminal,Constanta LNG Terminal,,Import,Cancelled,Romania,,Agri LNG Terminal,RomGaz [100.00%],RomGaz [100.00%],Romania,6,mtpa,6,8.16,2006,3,,,2027,,,,,,,,2027,2021,2023,Presumed,Presumed,Constanta,Europe,Eastern Europe,,Dobruja,44.173333,28.638333,approximate,,,,--,Pre-FID,,,,,,,,,,2024/7/23
T0503,0,T050300,https://www.gem.wiki/Negishi_LNG_Terminal,Negishi LNG Terminal,,Import,Operating,Japan,,,JERA [unknown %]; Tokyo Gas [unknown %],Chubu Electric Power [unknown %]; Tokyo Electric Power Company [unknown %]; Tokyo Gas [unknown %],Japan; Japan; Japan,12,mtpa,12,16.32,,,,,1969,,,,,,,,1969,,,,,Tokyo,Asia,Eastern Asia,Tokyo,Kanto,35.40423,139.6285,exact,,,,--,,,,,,,,,,,2024/8/26
T0504,1,T050401,https://www.gem.wiki/Ust_Luga_LNG_Terminal,Ust Luga LNG Terminal,T1,Export,Proposed,Russia,СПГ-терминал в Усть-Луге,Baltic LNG Terminal,RusKhimAlyans [100.00%],Gazprom [50.00%]; RusGazDobycha [50.00%],Russia; Russia,6.55,mtpa,6.55,8.91,,,2024,,2024,,2027,,,,yes,Confirmed,2024,,,,,Ust-Luga Port,Europe,Eastern Europe,Kingiseppsky,Leningrad Oblast,59.76812511,28.44062604,approximate,,,,--,Pre-FID,,,,,,,,,,2024/4/26
T0504,2,T050402,https://www.gem.wiki/Ust_Luga_LNG_Terminal,Ust Luga LNG Terminal,T2,Export,Proposed,Russia,СПГ-терминал в Усть-Луге,Baltic LNG Terminal,RusKhimAlyans [100.00%],Gazprom [50.00%]; RusGazDobycha [50.00%],Russia; Russia,6.55,mtpa,6.55,8.91,,,2024,,2025,,2028,,,,yes,Confirmed,2025,,,,,Ust-Luga Port,Europe,Eastern Europe,Kingiseppsky,Leningrad Oblast,59.76812511,28.44062604,approximate,,,,--,Pre-FID,,,,,,,,,,2024/4/26
T0504,3,T050403,https://www.gem.wiki/Ust_Luga_LNG_Terminal,Ust Luga LNG Terminal,T3,Export,Proposed,Russia,СПГ-терминал в Усть-Луге,Baltic LNG Terminal,RusKhimAlyans [100.00%],Gazprom [50.00%]; RusGazDobycha [50.00%],Russia; Russia,6.5,mtpa,6.5,8.84,,,2021,5,2026,,,,,,,,2026,,,,,Ust-Luga Port,Europe,Eastern Europe,Kingiseppsky,Leningrad Oblast,59.76812511,28.44062604,approximate,,,,--,,,,,,,,,,,2024/4/26
T0505,0,T050500,https://www.gem.wiki/Naoetsu_LNG_Terminal,Naoetsu LNG Terminal,,Import,Operating,Japan,,,INPEX [100.00%],INPEX [100.00%],Japan,2.1,mtpa,2.1,2.86,,,,,2013,,,,,,,,2013,,,,,Joetsu,Asia,Eastern Asia,Joetsu,Niigata,37.2053496,138.2770886,exact,,,,--,,,,,,,,,,,2024/8/26
T0506,1,T050601,https://www.gem.wiki/Far_East_LNG_Terminal,Far East LNG Terminal,T1,Export,Proposed,Russia,Дальневосточный СПГ,Sakhalin-1 LNG Terminal,SODECO [30.00%]; ONGC [20.00%]; SC Sakhalinmorneftegaz-Shelf [11.50%]; JSC RN-Astra [8.50%],SODECO [30.00%]; ONGC [20.00%]; SC Sakhalinmorneftegaz-Shelf [11.50%]; Rosneft [8.50%],Japan; India; Russia; Russia,6.2,mtpa,6.2,8.43,,,,,2027,,,,,,,,2027,2022,,Confirmed,,De Kastri,Europe,Eastern Europe,,Khabaravosk Krai,51.473482,140.77754,approximate,,4200000000,USD,4200000000,Pre-FID,2021,,,,,,,,,2024/5/6
T0506,2,T050602,https://www.gem.wiki/Far_East_LNG_Terminal,Far East LNG Terminal,T2,Export,Proposed,Russia,Дальневосточный СПГ,Sakhalin-1 LNG Terminal,SODECO [30.00%]; ONGC [20.00%]; SC Sakhalinmorneftegaz-Shelf [11.50%]; JSC RN-Astra [8.50%],SODECO [30.00%]; ONGC [20.00%]; SC Sakhalinmorneftegaz-Shelf [11.50%]; Rosneft [8.50%],Japan; India; Russia; Russia,10,mtpa,10,13.6,,,,,2035,,,,,,,,2035,2022,,Confirmed,,De Kastri,Europe,Eastern Europe,,Khabaravosk Krai,51.473482,140.77754,approximate,,,,--,Pre-FID,2021,,,,,,,,,2024/5/6
T0507,0,T050700,https://www.gem.wiki/Ohgishima_LNG_Terminal,Ohgishima LNG Terminal,,Import,Operating,Japan,,,Tokyo Gas [100.00%],Tokyo Gas [100.00%],Japan,10.2,mtpa,10.2,13.87,,,,,1998,,,,,,,,1998,,,,,"Tsurumi-ku, Yokohama",Asia,Eastern Asia,Kanagawa,Kanto,35.493545,139.739692,exact,,,,--,,,,,,,,,,,2024/8/26
T0509,0,T050900,https://www.gem.wiki/Oita_LNG_Terminal,Oita LNG Terminal,,Import,Operating,Japan,,,Oita LNG [100.00%],Oita LNG [100.00%],Japan,5.4,mtpa,5.4,7.34,,,,,1990,,,,,,,,1990,,,,,Oita,Asia,Eastern Asia,Oita,Kyushu,33.2707,131.7077,exact,,,,--,,,,,,,,,,,2024/8/26
T0510,1,T051001,https://www.gem.wiki/Pechora_LNG_Terminal,Pechora LNG Terminal,,Export,Cancelled,Russia,Печора СПГ,,Alltech Group [50.00%]; Rosneft [50.00%],Alltech Group [50.00%]; Rosneft [50.00%],Russia; Russia,4.3,mtpa,4.3,5.85,,,,,,,,,,,,,--,2020,2022,,,Pechora,Europe,Eastern Europe,Pechora,Komi,65.166667,57.25,approximate,,4000000000,USD,4000000000,Pre-FID,,,,,,,,,,2024/5/6
T0511,0,T051100,https://www.gem.wiki/Sakai_LNG_Terminal,Sakai LNG Terminal,,Import,Operating,Japan,,,Kansai Electric Power [100.00%],Kansai Electric Power [100.00%],Japan,6.4,mtpa,6.4,8.7,,,,,2006,,,,,,,,2006,,,,,Sakai,Asia,Eastern Asia,Osaka,Kansai,34.57142,135.414,exact,,,,--,,,,,,,,,,,2024/8/26
T0512,1,T051201,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal,T1,Export,Operating,Russia,СПГ терминал Сахалин-2; Производственный комплекс «Пригородное»,Prigorodnoye LNG export terminal,Sakhalin Energy LLC [100.00%],Gazprom [77.50%]; Mitsui Group [12.50%]; Mitsubishi [10.00%],Russia; Japan; Japan,5.75,mtpa,5.75,7.82,,,1998,,2009,,,,,,,,2009,,,,,"Prigorodnoye, Aniva Bay",Europe,Eastern Europe,Korsakovsky District,Sakhalin,46.6288,142.9112,exact,,12500000000,USD,12500000000,,,,,,,,,,,2024/4/15
T0512,2,T051202,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal,T2,Export,Operating,Russia,СПГ терминал Сахалин-2; Производственный комплекс «Пригородное»,Prigorodnoye LNG export terminal,Sakhalin Energy LLC [100.00%],Gazprom [77.50%]; Mitsui Group [12.50%]; Mitsubishi [10.00%],Russia; Japan; Japan,5.75,mtpa,5.75,7.82,,,,,2009,,,,,,,,2009,,,,,"Prigorodnoye, Aniva Bay",Europe,Eastern Europe,Korsakovsky District,Sakhalin,46.6288,142.9112,exact,,12500000000,USD,12500000000,,,,,,,,,,,2024/4/15
T0512,3,T051203,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,Sakhalin II LNG Terminal,T3,Export,Proposed,Russia,СПГ терминал Сахалин-2; Производственный комплекс «Пригородное»,Prigorodnoye LNG export terminal,Sakhalin Energy LLC [100.00%],Gazprom [77.50%]; Mitsui Group [12.50%]; Mitsubishi [10.00%],Russia; Japan; Japan,5,mtpa,5,6.8,,,,,2023,,2027,,,,,,2023,,2019,,,"Prigorodnoye, Aniva Bay",Europe,Eastern Europe,Korsakovsky District,Sakhalin,46.6288,142.9112,exact,,,,--,Pre-FID,2008,,,,,,,,,2024/5/8
T0513,0,T051300,https://www.gem.wiki/Sakaide_LNG_Terminal,Sakaide LNG Terminal,,Import,Operating,Japan,,,Sakaide LNG [100.00%],Sakaide LNG [100.00%],Japan,1.2,mtpa,1.2,1.63,,,,,2010,,,,,,,,2010,,,,,Sakaide,Asia,Eastern Asia,Kagawa,Shikoku,34.3568348,133.8367306,exact,,,,--,,,,,,,,,,,2024/8/26
T0514,1,T051401,https://www.gem.wiki/Shtokman_LNG_Terminal,Shtokman LNG Terminal,,Export,Proposed,Russia,Штокман СПГ,,Gazprom [100.00%],Gazprom [100.00%],Russia,30,mtpa,30,40.8,2021,3,,,2035,,,,,,,,2035,,2012,,,Shtokman field,Europe,Eastern Europe,,Barents Sea,73,44,approximate,,,,--,Pre-FID,,,,,,,,,,2024/5/6
T0515,0,T051500,https://www.gem.wiki/Senboku_1_LNG_Terminal,Senboku 1 LNG Terminal,,Import,Operating,Japan,,,Osaka Gas [100.00%],Osaka Gas [100.00%],Japan,1.9,mtpa,1.9,2.58,,,,,1972,,,,,,,,1972,,,,,Port of Sakai-Semboku,Asia,Eastern Asia,,Kansai,34.5488834,135.4284047,exact,,,,--,,,,,,,,,,,2024/8/26
